Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG,height,weight,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Trp Dbl,Rk_Season,Overall,Rk_Conference,Season,Player,MVP_Shares_in_%
0.0,1.0,0.0,0.0,0.0,0.06453182284366085,0.529482997484252,0.2871438345635742,0.5956816293544327,-0.9683746636182573,-0.15198751585564405,-0.30172580804436083,-0.20805994055466268,-0.42016822057309566,2.627331894507132,2.3001578946146553,0.9362372929111538,-1.0357367539880404,-1.1289427295442178,0.6581662580018695,1.825995452707293,-0.8507314692648402,-0.9652017645526437,1.3726253214548572,-1.0584805993684394,-0.3893299670612188,-0.6042272430364003,-0.5056789277403483,-0.8591918954381547,-0.5493577508209454,-0.8817716814263169,0.35605513900773994,-0.1617412768692282,-0.8362933500537397,1.40055862184486,2.9806716427299267,-1.5108426768335268,-1.1976868692652125,-0.4685476046599032,-0.7947365301139541,-0.5668736265658956,-1.1368191482648018,-0.5343752988951218,-1.2928801399951504,-0.47874755018802106,-0.19448703393667402,-0.37771278168247563,-0.29224466782707337,-0.2973349124869278,-0.0866394573610659,-0.9413702543358706,-0.4746856336421779,-0.5975402379784416,-0.1514069762143049,-0.7714937886983874,0.7749203356716616,-0.8348094244725645,2022,Georges Niang,-0.0017656198
0.0,0.0,1.0,0.0,0.0,-1.6371473624420834,-1.296341370469293,0.5383285885556511,0.10328882486127144,-0.5645045333790842,-0.5151499815541034,-0.4370137361842833,-0.4483506675124464,0.06573398516491617,0.06441026721227845,0.23464762136312567,0.22479410328047533,-0.4727459365974323,-0.5807770330510308,0.9523776005116448,0.32360582155744233,-0.5131574279657317,-0.5900279711027778,0.2880379838544904,-1.169270952510258,-0.7229199179515156,-0.9150587852325394,0.401407287354499,-0.023406618153323077,-0.9059039880047238,-0.5074189942086805,-0.9957022350225718,-0.4484360802758238,-0.416349751628688,0.23099080157478713,0.6571801419941719,-0.49714937350335237,-1.331328852756043,-0.7619049178705088,-1.0410186712049434,0.9670757612611972,0.48005364462901207,-0.8700288304807396,-0.10012075170029097,-0.14508530823912338,-0.5423273037037695,-0.7851882000147742,-0.7093891231875701,-0.7474267583766497,-0.7885434992673674,-0.4247942931659419,-0.8755977788131128,-0.8546340903695283,-0.1514069762143049,0.8172222705398319,-0.4784388249466244,1.122177505197852,2022,Raul Neto,-0.0017656198
0.0,1.0,0.0,0.0,0.0,-0.2545330243974162,0.164318123893543,1.291882850531882,0.5956816293544327,1.3538785852569881,1.3574064822035783,2.8549925152204936,2.5880503367722736,0.8319643865210107,0.38477547062413503,0.35614822567203913,0.6093579895673283,2.858283066297,2.6843838547562147,0.8346930635077346,0.7146387392539794,3.267671834584283,2.786536169946015,1.3338900593977012,-0.6153191868011652,0.7782348610548204,0.36712132632653405,1.3084935024493463,0.18553970116788476,-0.3710846322290562,1.1147759837344098,0.08570366420167734,2.9919015606033246,2.226824661987813,1.3170180632541404,-0.3450005294075152,0.5237845962791805,-1.0105880923780504,-0.05439610365669569,-0.45889724680805943,1.0102856031718197,-0.6958538411119435,-0.4672445925779982,-1.2680309860723409,2.6493359680828985,2.196914820712107,0.029762636649822958,1.6330374338367581,1.1467097597425968,1.647476410878032,-0.7691782672792278,1.1289629470415623,1.3949371180524806,-0.1514069762143049,-0.2826580781635506,0.3832455979784476,-0.3455626920549604,2022,DeMar DeRozan,-1.7153509
0.0,0.0,0.0,0.0,1.0,-0.7863077697992114,-0.7851105474423005,0.5383285885556511,0.8418780316010134,-1.170309728737844,0.33601204742666096,0.9158655452149403,1.2555290327336555,-0.7565620553147961,3.1078796996249163,3.818915448476074,0.39143845400477845,0.04332897934395865,-0.12794450116535444,1.12890440601751,0.36476718131497254,-0.1080685784068015,-0.21485417765291184,0.8593830991975403,-0.5045288336593464,-0.22253499161607024,-0.29339570084026134,0.09904521565621656,-0.023406618153323077,-0.5493577508209454,0.11650215115404663,-0.45499928541044726,0.9850379367571549,0.20121436370227014,0.10567996368870763,2.135256662944146,-1.141568687763249,-0.6898473320000575,-0.6583670426197069,-0.6827901023453226,0.05966908113812835,-0.2548885339590851,-0.5343752988951218,-1.1189360625354832,1.6066414619925922,-0.19448703393667402,0.19275280398274236,-0.06762842263295969,-0.2598272586627843,0.45011069233198825,-1.027466247864192,-0.0008803711674365162,-0.14762599629403983,-0.1514069762143049,-0.6492848610646781,0.6182504405943757,-0.5901860582637624,2022,Jordan Clarkson,-0.0072068586
0.0,0.0,0.0,1.0,0.0,-0.46724292255813427,-0.018264312901811502,-1.2199646893888878,-1.3738895886182125,-1.1029980403646484,-1.4911491081187134,-1.113453376883895,-1.0599997906777137,-1.1863986219291902,0.22459286891820673,0.5383991321354096,0.08378734497529614,-1.22340035978491,-1.367275641062995,2.639189297567688,-0.10858845589662494,-1.0532758940443052,-1.1259905331740148,0.6657067889117614,-1.0584805993684394,-0.889714893396664,-0.992766670781574,-0.959222035287772,-0.8591918954381547,-0.7276308694128346,-1.1313401395714078,-1.2660537098286342,-1.0724188876901792,-1.6761805469038427,-0.41644852750329026,2.6727390341986816,-1.235697351643908,-0.850217712189054,-0.07165241619849595,-0.3693401045931541,-0.9233548223285297,0.039088337476153666,-0.4672445925779982,-0.12496990562310045,-0.3953319897007968,-1.0206076746335258,-0.7036931163483144,-1.0623575084926058,-1.028734162057726,-1.779466852546852,0.6083576291739153,-1.3494030412878542,-0.7903606272717566,-0.1514069762143049,-1.0159116439658056,0.7749203356716616,-1.3240561568901685,2022,Aaron Nesmith,0.0035135727
0.0,1.0,0.0,0.0,0.0,0.2772417210043789,-0.018264312901811502,-0.4664104274126568,-0.38910397963188986,-1.170309728737844,-0.5264988086071805,0.28452188056196925,-0.29543838672112954,3.448360878956457,-0.5763201396114348,-0.6158566087992688,-0.19181677353028193,0.465572092386915,-0.10411121001347683,3.698350130602879,3.3695464436146763,-0.44564261970590996,-0.32204669006715936,-0.8256008002887434,0.9357457571842951,0.11105495927422664,0.40597526910105125,-0.5056789277403483,-0.441299256795739,1.0551003165060577,-1.2561243686439532,-0.45499928541044726,0.04063152553542781,2.3750400496672426,2.7789778385917345,-0.5913466162325108,-0.1640787166948666,1.341510817060563,0.6531127105571177,0.9740170286304244,-0.3940342589234061,-0.2548885339590851,2.2851143664240676,-1.9886564498338184,-0.29106253909176616,1.0664339439690471,0.11125772031628256,0.8308365581434948,2.778292701092839,1.5236109917180964,0.9527416032872014,1.7485544441239165,0.6879290239769921,-0.1514069762143049,-1.5047473545006422,1.1665950733648762,-1.3240561568901685,2022,Brandon Clarke,-0.44367495
1.0,0.0,0.0,0.0,0.0,1.128081313647251,1.25981274466567,-0.4664104274126568,-2.1945442627734812,0.20957988291266427,0.5970350696474284,0.4198098087018915,0.22883229027767116,0.9254071183937053,1.6662362842715617,1.8749057795334583,0.4875794255764918,-0.05050282355447614,-0.48544386844351994,3.6198937726002725,2.072963611252474,-0.04055377014697989,-0.05406540903154083,0.12341312011157744,0.2710036383333836,1.389816437687031,1.1053462390423638,-0.6568599635894895,-0.23235293747453115,4.085743332568174,-0.2578505360635897,0.7615823512168333,0.46224153054512745,0.8187784790332278,1.8391465544461383,1.74334243390438,-0.3378547115514677,-0.07509420794223817,1.257083649520129,0.7501241730931613,-0.9557622037614966,-0.8428422768295628,4.567558381206269,-0.845595369384578,-0.4161858798226025,-0.10752696649490018,-0.296217698016016,-0.19598056274388173,0.5090796447321573,0.2849568001187408,1.2110295838721656,0.7280508018706271,0.109467856097047,-0.1514069762143049,1.4282669087083777,-1.261788300333053,1.366800871406654,2022,Myles Turner,0.091951534
0.0,0.0,0.0,0.0,1.0,0.06453182284366085,-0.200846749697166,-0.7175951814047338,0.021223357445744554,-0.19429024732650887,-0.16333634290872107,-0.3468217840910016,-0.33912760980436296,-0.121151478580473,1.5060536825656332,1.4496536644522608,0.7760023402916315,-0.8011572467419538,-0.9382764003291962,1.266203032522072,1.4349625350107582,-0.3106130031862666,-0.48283545868853045,1.1983166421976552,-0.9476902462266208,-0.2781333167644531,-0.5265193574873656,-0.25371053465844623,-0.441299256795739,-0.5493577508209454,-1.0065559104988624,-1.2660537098286342,-0.19547007727000404,-0.2681343639492581,1.4840991804355796,2.1856456352492586,-0.453705374789202,-1.1442300758688806,-0.48580391720170374,-0.7499579590065014,-0.2752071936691947,-0.6958538411119435,-0.4672445925779982,-1.5662208331460556,-0.6872864514060824,0.15335323583042132,-0.21472261434955622,0.028635682450231813,0.43406433708387054,0.11980290790549339,0.00568567447566533,0.10845930478827304,-0.14762599629403983,-0.1514069762143049,0.4505954876387044,0.06990580782387584,0.1436840403626437,2022,Amir Coffey,-0.0017656198
1.0,0.0,0.0,0.0,0.0,1.340791211807969,1.0772303078703156,1.291882850531882,-0.1429075773853092,-0.6991279101254753,-0.9350565825179473,-0.6624936164174872,-0.8852428983447802,1.9906542617424214,-0.2559549361995782,-0.37285540018144187,0.9426466910159346,-0.5665777394958669,-0.8191099445698078,2.344977955057913,2.2993510899188903,-0.5806722362255533,-0.5900279711027778,0.10404548908299945,0.38179399147520227,0.6670382107580547,0.6002449829736382,-0.8080409994386307,-0.8591918954381547,0.16373472354661142,-0.6322032232812261,0.49123087641077123,-0.6508088826804797,0.44824000983465334,2.1941939284566967,0.04131492493168259,0.22691727173248635,1.4216960071550615,2.6548449654059545,2.3621527329614556,-0.7829228361190071,-0.8428422768295628,1.8151994222042027,0.7447504816752344,-0.45789366006621535,-0.19448703393667402,0.19275280398274236,-0.06762842263295969,1.2029712404788122,-0.6646780801074319,0.9527416032872014,-0.14666660577504925,-0.40471984868512656,-0.1514069762143049,-1.260329499233224,0.9315902307489475,-1.5686795230989705,2022,Dewayne Dedmon,-0.004323349
0.0,1.0,0.0,0.0,0.0,0.06453182284366085,0.529482997484252,0.5383285885556511,-2.0304133279424277,-1.2039655729244416,-1.5478932433840977,-1.113453376883895,-1.2784459060938806,2.046719900866038,-0.2559549361995782,-0.4336057023358986,1.801506037056573,-1.0826526554372577,-1.2242758941517287,1.9723102545455304,3.0196748856756694,-0.6481870444853751,-0.750816739724149,0.6657067889117614,-0.5045288336593464,-1.0009115436934295,-0.9150587852325394,-0.8584346780550111,-1.4860308534017785,-0.3710846322290562,-1.3809085977164988,-1.2660537098286342,-1.0218256870890154,0.15180923447579323,3.2384509108406925,0.4724205768754249,1.1826852434437938,0.5129305194174152,-0.3132407917837005,0.033667035373919206,-0.6100834684765177,-1.7247728911352795,0.3383238832274844,-0.5722546762336729,-0.9792409131113683,-0.3684071688202217,-1.2741587020135325,-0.7414771582153006,0.8841561829735927,-0.00406251125444217,-1.1135622413925135,-0.4746856336421779,-0.5975402379784416,-0.1514069762143049,0.8172222705398319,-0.4784388249466244,1.122177505197852,2022,Anthony Gill,-0.009533907
0.0,0.0,0.0,1.0,0.0,-0.2545330243974162,-0.2373632370562369,-0.4664104274126568,1.088074433847594,1.5558136503765747,1.2098717305135787,0.7805776170750176,0.4691230172354547,1.3926207777571782,1.5060536825656332,1.5104039666067173,0.7183177573486035,0.3717402894884802,-0.08027791886159899,2.953014729578115,2.3610931295551856,-0.24309819492644485,-0.3756429462742831,0.9174859922832743,-0.39373848051752786,0.16665328442260924,-0.021418101418639677,-0.001742141576544338,0.8123786591315083,-0.19281151363716692,-0.8817716814263169,-0.5901750228134782,0.681478733150171,0.07770154063607851,2.089768230218297,1.1722674144464353,-0.9460706935495724,-0.850217712189054,-0.6928796677033074,-0.7947365301139541,-0.5668736265658956,-0.10790009824146558,-0.2658524736266275,-1.8644106802197704,-0.8541175723805315,1.4142742137361426,1.5781692263125575,1.6651254688644885,1.0716944520943097,0.45011069233198825,0.9527416032872014,0.8009439191744335,1.0735698025636222,-0.1514069762143049,-1.6269562821343515,1.7932746536740192,-1.5686795230989705,2022,Mikal Bridges,-0.016077723
0.0,0.0,1.0,0.0,0.0,-0.2545330243974162,-1.296341370469293,-0.9687799353968107,-1.045627718956105,0.6807617015250329,1.1985229034605025,2.0883609224276007,2.2822257751896404,-0.121151478580473,1.8264188859774901,2.4216584989235685,0.27606928811872244,1.6384696286173488,1.5403858794660847,0.7170085265038245,0.2001217422848517,2.660038560245888,2.464958632703273,0.6850744199403394,-0.6153191868011652,0.7226365359064373,0.2894134407774992,1.8124302886131503,1.0213249784527163,0.52028096073039,1.6139129000245915,0.35605513900773994,2.4185119537901336,1.683368240496569,0.6278084548807055,0.7131678889998524,0.5165439298268222,-1.1175016791707146,-0.17519029144929782,-0.5932329601304172,1.8528775204289551,0.18607677319377322,0.47258529586173165,-0.795897061538959,2.4407970668648376,0.370753404434856,0.029762636649822958,0.2853399626720759,0.3778028563476552,1.4410340456114727,0.43616564211727255,1.4569819749086907,1.137843265661394,1.3096094963124192,1.550475836342087,-1.340123247871696,1.611424237615456,2022,Shai Gilgeous-Alexander,-0.15969689
0.0,0.0,0.0,0.0,1.0,0.2772417210043789,-0.200846749697166,-1.9735189513651188,-1.2097586537871587,0.6134500131518373,0.8353604377620426,0.6001937128884548,0.8841706365261719,-0.7565620553147961,0.8653232757419201,1.5711542687611744,0.038921558241829905,0.3717402894884802,0.34872132187219956,0.2854985574894874,-0.5202020534719259,-0.6481870444853751,-0.5900279711027778,-0.2929909470028495,0.6033746977588393,1.6678080634289452,1.3773238384639857,2.064398681695052,0.18553970116788476,-0.19281151363716692,2.1130498163147737,-0.8605264976195406,0.39478392974357546,-0.19402667010954297,-1.0221175772860078,0.9147237782203036,-1.4167140129528677,-0.07509420794223817,0.9982389613931242,0.5933991742170769,1.9825070461608219,-0.2548885339590851,-0.2658524736266275,1.2914318679770447,0.6473625163895098,-1.411927978121508,-0.051732447016636825,-1.0623575084926058,-1.553841315595735,-0.2517933495743133,0.26397365506062964,-0.14666660577504925,-0.34044638558735485,5.909105798711366,1.550475836342087,-1.340123247871696,1.611424237615456,2022,Josh Giddey,0.121851034
0.0,1.0,0.0,0.0,0.0,-0.2545330243974162,0.3469005606888975,-0.9687799353968107,0.9239434990165403,1.4885019620033793,1.2893135198851169,1.6374011619611926,1.495819759691439,0.5890132836520048,2.306966691095275,2.7254100096958522,0.47476062936693003,0.9816470083283058,0.563220942239099,2.207679328553351,1.393801175253228,0.9046535454905238,0.8570709464895622,0.6076038958260274,-0.17215777423389064,1.6122097382805625,1.0664922962678467,0.7541630376691617,0.18553970116788476,0.52028096073039,0.4908548383716827,0.22087940160470865,1.6933427451734502,0.9422913020994194,1.3796734821971801,1.278644133757229,-0.2871700463849589,-0.7433041253963897,0.6531127105571177,0.07844560648137205,0.18929860686999528,-0.5488654053943239,0.47258529586173165,-1.0940869086126737,0.7307780768767347,1.3273141462943685,0.4372380549821213,1.1196288733930695,0.5653411254683726,0.9868608420250423,-0.252602306109299,0.7644973605225305,1.0092963394658505,-0.1514069762143049,0.3283865600049952,0.1482407553625188,0.6329307727802478,2022,Miles Bridges,-0.0016969872
0.0,0.0,0.0,1.0,0.0,0.06453182284366085,-0.200846749697166,-0.9687799353968107,-0.1429075773853092,-0.36256946825949765,-0.09524338059025975,-0.3468217840910016,-0.16437071747142945,-0.9060704263111075,1.1856884791537767,1.328153060143347,0.5965391933577666,-0.707325443843519,-0.723776779962297,-0.2440818590281072,0.13837970264855637,-0.17558338666662326,-0.10766166523866458,-0.4285643642028955,0.38179399147520227,0.38904658501614064,0.40597526910105125,-0.6064662849731091,-0.23235293747453115,-0.19281151363716692,-0.8817716814263169,-0.7253507602165096,-0.1786056770696161,-0.2928369285624963,0.06390968439334781,1.7545399833055162,0.07486327623296045,0.4060169326247509,0.7048816481825189,0.6157884597708035,-0.8153302175519739,-0.4018769696767047,0.06980105795899026,-1.4419750635320077,-0.37447809957899036,-0.23796706765756098,-0.7036931163483144,-0.48477287799345636,-0.44736552778350164,0.037225961798869674,-1.4579462155057992,-0.5840253095978876,-0.6618137010762133,-0.1514069762143049,1.4282669087083777,-1.261788300333053,1.366800871406654,2022,Oshae Brissett,-0.0017656198
